loan_limit,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,submission_of_application,LTV,Region,Security_Type,dtir1,_reference_pd
cf,pre,type1,p1,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5760.0,CRIF,899,CIB,to_inst,82.82122905,south,direct,27.0,0.06420404464006424
cf,nopre,type1,p4,l1,nopc,nob/c,286500,180.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,10380.0,EXP,857,CIB,to_inst,87.34756098,south,direct,26.0,0.14369073510169983
cf,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,lpsm,128000.0,sb,pr,home,1U,2100.0,CRIF,560,CIB,to_inst,83.203125,North,direct,34.0,0.6666666865348816
cf,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2640.0,EXP,666,EXP,to_inst,48.85321101,North,direct,37.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,3420.0,CRIF,698,CIB,to_inst,49.56747405,south,direct,43.0,0.10782501846551895
cf,nopre,type1,p3,l2,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2040.0,EXP,800,EXP,to_inst,80.06329114,North,direct,46.0,0.0861159935593605
cf,nopre,type1,p1,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3300.0,CIB,825,CIB,to_inst,93.44512195,south,direct,49.0,0.24460431933403015
cf,nopre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,int_only,not_lpsm,488000.0,sb,pr,home,1U,4680.0,CRIF,691,EXP,to_inst,79.20081967,south,direct,39.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7200.0,CIB,745,CIB,to_inst,80.02183406,south,direct,41.0,0.11089865863323212
cf,pre,type1,p1,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,298000.0,sb,sr,home,1U,9060.0,EXP,716,EXP,to_inst,89.4295302,south,direct,46.0,0.059588298201560974
cf,nopre,type1,p3,l1,nopc,nob/c,646500,360.0,neg_amm,not_int,not_lpsm,868000.0,sb,ir,home,1U,11520.0,CIB,789,CIB,not_inst,74.48156682,south,direct,49.0,0.24460431933403015
cf,nopre,type1,p1,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6300.0,CRIF,727,CIB,not_inst,92.53472222,North,direct,35.0,0.0363101065158844
cf,,type1,p1,l1,nopc,nob/c,346500,360.0,not_neg,int_only,not_lpsm,368000.0,sb,pr,home,1U,7500.0,CRIF,602,CIB,not_inst,94.1576087,North,direct,47.0,0.0363101065158844
cf,nopre,type1,p4,l1,nopc,nob/c,156500,180.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,6060.0,EXP,714,EXP,to_inst,65.75630252,south,direct,20.0,0.05779334530234337
cf,nopre,type1,p1,l1,nopc,nob/c,216500,360.0,not_neg,not_int,lpsm,458000.0,sb,sr,home,1U,9540.0,EXP,691,CIB,to_inst,47.27074236,south,direct,36.0,0.6666666865348816
cf,nopre,type1,p4,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3240.0,CRIF,639,CIB,not_inst,56.57894737,North,direct,44.0,0.04065827652812004
cf,nopre,type2,p4,l1,nopc,b/c,436500,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,7080.0,EXP,843,CIB,not_inst,91.31799163,North,direct,39.0,0.0861159935593605
cf,pre,type1,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4440.0,CIB,742,EXP,to_inst,87.34756098,North,direct,44.0,0.059588298201560974
cf,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1680.0,EXP,850,CIB,to_inst,77.17391304,North,direct,34.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,106500,300.0,neg_amm,int_only,not_lpsm,278000.0,sb,pr,home,1U,2340.0,EXP,853,CIB,to_inst,38.30935252,North,direct,42.0,0.24460431933403015
cf,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,14100.0,CIB,838,EXP,to_inst,47.52824859,North,direct,37.0,0.04065827652812004
cf,nopre,type2,p4,l1,nopc,b/c,216500,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,4080.0,EXP,551,CIB,to_inst,87.2983871,south,direct,6.0,0.6666666865348816
,nopre,type1,p3,l1,nopc,nob/c,336500,120.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,7440.0,CIB,617,CIB,to_inst,70.39748954,North,direct,41.0,0.04065827652812004
ncf,pre,type3,p1,l1,nopc,nob/c,726500,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,13080.0,CRIF,748,EXP,to_inst,91.04010025,North,direct,56.0,0.05779334530234337
ncf,pre,type1,p3,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3780.0,CIB,509,CIB,to_inst,64.25438596,North,direct,46.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,3360.0,CIB,716,CIB,to_inst,23.51694915,North,direct,28.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1740.0,CIB,767,CIB,to_inst,67.40506329,North,direct,44.0,0.0861159935593605
cf,nopre,type3,p1,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,8520.0,EXP,896,CIB,not_inst,68.87376238,south,direct,46.0,0.055727552622556686
cf,nopre,type2,p3,l1,nopc,b/c,246500,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3180.0,EXP,776,CIB,to_inst,61.93467337,south,direct,38.0,0.27710843086242676
cf,nopre,type1,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,7860.0,CIB,834,EXP,to_inst,68.41517857,North,direct,22.0,0.03455149382352829
cf,nopre,type1,p3,l1,nopc,nob/c,576500,360.0,neg_amm,not_int,not_lpsm,738000.0,sb,pr,home,1U,9780.0,CRIF,843,CIB,to_inst,78.11653117,North,direct,33.0,0.24460431933403015
cf,nopre,type1,p1,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4260.0,CIB,637,EXP,not_inst,94.72477064,North,direct,44.0,0.04065827652812004
cf,nopre,type1,p3,l2,opc,nob/c,126500,360.0,not_neg,int_only,not_lpsm,608000.0,sb,pr,home,1U,10800.0,CIB,838,CIB,to_inst,20.80592105,south,direct,37.0,0.03455149382352829
cf,nopre,type3,p3,l2,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3900.0,CRIF,758,EXP,to_inst,90.13761468,central,direct,38.0,0.10782501846551895
cf,pre,type2,p3,l1,nopc,b/c,106500,180.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,3240.0,CRIF,823,CIB,to_inst,90.25423729,south,direct,35.0,0.6186440587043762
cf,nopre,type3,p3,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1680.0,CIB,767,CIB,to_inst,70.43269231,North,direct,41.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,266500,360.0,not_neg,int_only,not_lpsm,338000.0,sb,pr,home,1U,10620.0,CRIF,601,CIB,to_inst,78.84615385,North,direct,30.0,0.10144927352666855
cf,nopre,type1,p4,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,7620.0,EXP,766,EXP,not_inst,69.47236181,North,direct,32.0,0.02139037474989891
cf,nopre,type1,p1,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,4680.0,EXP,739,CIB,not_inst,79.68227425,south,direct,44.0,0.06420404464006424
cf,nopre,type1,p3,l1,nopc,nob/c,126500,180.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,1680.0,CRIF,615,CIB,to_inst,58.02752294,south,direct,48.0,0.19203747808933258
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8580.0,CIB,761,CIB,not_inst,80.01644737,North,direct,20.0,0.059588298201560974
cf,nopre,type3,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,7860.0,EXP,539,CIB,not_inst,89.0625,North,direct,29.0,0.05779334530234337
cf,nopre,type1,p4,l1,nopc,nob/c,106500,360.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,1920.0,CRIF,836,CIB,to_inst,51.20192308,south,direct,38.0,0.4184100329875946
cf,nopre,type2,p3,l1,nopc,b/c,186500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,8160.0,CRIF,544,CIB,to_inst,69.58955224,North,direct,48.0,0.11089865863323212
cf,pre,type1,p3,l1,nopc,nob/c,186500,240.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3840.0,CRIF,652,CIB,to_inst,81.79824561,North,direct,36.0,0.10782501846551895
cf,nopre,type1,p1,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7200.0,CIB,578,CIB,not_inst,80.01968504,North,direct,46.0,0.03455149382352829
,nopre,type3,p3,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4920.0,CIB,635,CIB,to_inst,99.44029851,central,direct,57.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3600.0,CIB,594,EXP,to_inst,58.64779874,central,direct,36.0,0.04065827652812004
cf,nopre,type1,p4,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6060.0,CRIF,747,CIB,not_inst,77.10355987,North,direct,42.0,0.03455149382352829
cf,nopre,type1,p1,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1860.0,CIB,845,CIB,to_inst,98.91304348,North,direct,37.0,0.19203747808933258
cf,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,8760.0,CIB,610,CIB,not_inst,54.72383721,south,direct,26.0,0.02772643230855465
ncf,nopre,type1,p3,l1,nopc,nob/c,756500,360.0,not_neg,not_int,not_lpsm,1338000.0,sb,pr,home,1U,12540.0,EXP,573,CIB,to_inst,56.53961136,south,direct,37.0,0.4184100329875946
cf,nopre,type1,p4,l1,nopc,nob/c,606500,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,11760.0,CIB,721,CIB,not_inst,84.47075209,North,direct,22.0,0.03455149382352829
cf,nopre,type1,p1,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4800.0,CRIF,738,CIB,to_inst,96.59763314,North,direct,41.0,0.17307692766189575
cf,nopre,type1,p1,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,6420.0,CIB,593,CIB,not_inst,80.01792115,North,direct,42.0,0.03435804694890976
cf,pre,type1,p1,l1,nopc,nob/c,456500,360.0,neg_amm,not_int,not_lpsm,478000.0,sb,pr,home,1U,7500.0,CRIF,632,CIB,to_inst,95.50209205,North,direct,37.0,0.03455149382352829
cf,nopre,type3,p3,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3120.0,EXP,528,CIB,to_inst,69.3452381,North,direct,36.0,0.11089865863323212
cf,nopre,type1,p4,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,7140.0,EXP,636,EXP,to_inst,59.95879121,North,direct,20.0,0.05779334530234337
cf,nopre,type1,p1,l2,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3600.0,CRIF,554,CIB,to_inst,86.76470588,North,direct,44.0,0.06420404464006424
cf,nopre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,518000.0,sb,sr,home,1U,,EXP,755,CIB,to_inst,61.1003861,North,direct,31.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3060.0,EXP,756,EXP,not_inst,62.95731707,North,direct,37.0,0.04065827652812004
cf,nopre,type1,p4,l1,nopc,nob/c,616500,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,8880.0,CIB,836,EXP,not_inst,71.85314685,North,direct,44.0,0.03455149382352829
cf,pre,type1,p1,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,608000.0,sb,sr,home,1U,22800.0,CIB,613,CIB,not_inst,75.08223684,North,direct,38.0,0.03455149382352829
cf,nopre,type1,p3,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,728000.0,sb,ir,home,1U,11760.0,EXP,886,CIB,not_inst,58.58516484,south,direct,32.0,0.06766917556524277
ncf,nopre,type1,p4,l1,nopc,nob/c,826500,360.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,6120.0,CRIF,693,CIB,not_inst,71.37305699,North,direct,51.0,0.9869565367698669
cf,pre,type1,p3,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2040.0,CIB,660,CIB,to_inst,76.68539326,North,direct,43.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,9060.0,CIB,619,CIB,to_inst,48.9973262,south,direct,23.0,0.06420404464006424
cf,nopre,type2,p3,l1,nopc,b/c,226500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3000.0,EXP,780,CIB,to_inst,81.47482014,North,direct,54.0,0.1839258074760437
cf,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7140.0,CRIF,794,EXP,to_inst,78.11004785,North,direct,47.0,0.10782501846551895
cf,nopre,type1,p1,l1,nopc,nob/c,686500,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,15000.0,CIB,758,CIB,not_inst,73.18763326,south,direct,26.0,0.03435804694890976
cf,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,int_only,not_lpsm,198000.0,sb,pr,home,1U,4860.0,CRIF,558,CIB,to_inst,84.09090909,south,direct,37.0,0.1839258074760437
cf,nopre,type1,p1,l1,nopc,nob/c,376500,360.0,not_neg,not_int,lpsm,398000.0,sb,pr,home,1U,4440.0,CRIF,514,EXP,not_inst,94.59798995,central,direct,45.0,0.4184100329875946
cf,nopre,type1,p4,l1,nopc,nob/c,146500,240.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2760.0,EXP,644,CIB,to_inst,47.56493506,south,direct,40.0,0.10782501846551895
,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,9960.0,CIB,694,EXP,not_inst,80.01644737,North,direct,34.0,0.02772643230855465
cf,nopre,type1,p2,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2100.0,CRIF,696,CIB,to_inst,51.20192308,south,direct,38.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,pr,home,1U,5100.0,CRIF,719,EXP,not_inst,30.3700361,North,direct,21.0,0.06420404464006424
cf,nopre,type2,p1,l1,nopc,b/c,286500,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6960.0,CIB,536,CIB,to_inst,99.47916667,North,direct,24.0,0.24460431933403015
cf,nopre,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5340.0,EXP,570,CIB,to_inst,66.10824742,North,direct,36.0,0.059588298201560974
cf,nopre,type1,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6300.0,CRIF,650,CIB,to_inst,75.12254902,North,direct,47.0,0.10782501846551895
cf,nopre,type2,p1,l1,nopc,b/c,146500,360.0,neg_amm,not_int,not_lpsm,158000.0,sb,pr,home,1U,3720.0,EXP,558,CIB,to_inst,92.72151899,North,direct,47.0,0.3913043439388275
cf,nopre,type1,p3,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4380.0,CIB,614,CIB,not_inst,78.43915344,south,direct,40.0,0.059588298201560974
cf,nopre,type1,p3,l1,nopc,nob/c,316500,180.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,3960.0,EXP,514,EXP,to_inst,73.94859813,North,direct,48.0,0.3415384590625763
cf,nopre,type1,p1,l2,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6360.0,EXP,547,CIB,to_inst,26.10294118,North,direct,20.0,0.05779334530234337
cf,pre,type3,p1,l1,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1860.0,CRIF,680,CIB,not_inst,98.828125,North,direct,61.0,0.11276596039533615
cf,nopre,type1,p4,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,600.0,EXP,792,CIB,to_inst,51.20192308,south,direct,13.0,0.9869565367698669
cf,pre,type2,p1,l1,nopc,b/c,176500,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2100.0,EXP,859,CIB,not_inst,93.88297872,North,direct,53.0,0.1839258074760437
cf,nopre,type1,p1,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,1078000.0,sb,pr,home,1U,25500.0,EXP,868,EXP,to_inst,37.70871985,south,direct,31.0,0.0861159935593605
cf,nopre,type2,p1,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2760.0,CRIF,838,CIB,to_inst,98.98648649,North,direct,37.0,0.24460431933403015
cf,pre,type1,p1,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,10380.0,EXP,878,CIB,to_inst,97.24880383,south,direct,23.0,0.10782501846551895
cf,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3120.0,CRIF,515,EXP,to_inst,63.39285714,south,direct,33.0,0.0861159935593605
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,3720.0,EXP,658,EXP,not_inst,53.57929515,North,direct,49.0,0.14369073510169983
cf,nopre,type1,p4,l2,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,168000.0,sb,ir,home,1U,7200.0,CRIF,509,CIB,to_inst,69.3452381,south,direct,41.0,0.11276596039533615
cf,nopre,type1,p3,l1,nopc,nob/c,326500,240.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5880.0,CIB,658,CIB,to_inst,58.5125448,south,direct,44.0,0.0861159935593605
cf,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4860.0,CIB,722,EXP,to_inst,40.80882353,North,direct,43.0,0.055727552622556686
cf,nopre,type3,p3,l1,nopc,nob/c,426500,180.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,8940.0,CIB,595,CIB,to_inst,97.37442922,North,direct,57.0,0.1839258074760437
cf,nopre,type1,p1,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4380.0,EXP,863,EXP,not_inst,74.543379,North,direct,36.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,1758000.0,sb,pr,home,1U,20580.0,EXP,869,EXP,not_inst,23.12286689,North,direct,19.0,0.03455149382352829
ncf,pre,type3,p1,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,10140.0,CIB,693,EXP,not_inst,99.7311828,North,direct,30.0,0.0363101065158844
cf,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,3540.0,EXP,539,CIB,to_inst,54.86526946,North,direct,37.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,10980.0,CIB,506,CIB,to_inst,64.93710692,North,direct,5.0,0.04065827652812004
ncf,nopre,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5940.0,EXP,717,EXP,to_inst,73.70689655,central,direct,44.0,0.10782501846551895
cf,pre,type1,p1,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,5100.0,CIB,536,CIB,to_inst,93.6746988,central,direct,49.0,0.06420404464006424
cf,pre,type1,p4,l1,nopc,nob/c,366500,180.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,10200.0,CRIF,582,EXP,to_inst,72.14566929,south,direct,37.0,0.059588298201560974
cf,nopre,type1,p3,l1,nopc,nob/c,166500,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6180.0,CIB,559,EXP,to_inst,59.89208633,North,direct,21.0,0.04065827652812004
cf,nopre,type1,p1,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,720.0,CIB,848,CIB,to_inst,93.53932584,North,direct,6.0,0.9869565367698669
cf,nopre,type1,p4,l1,nopc,nob/c,496500,360.0,neg_amm,not_int,not_lpsm,588000.0,sb,pr,home,1U,8880.0,CRIF,645,CIB,not_inst,84.43877551,North,direct,45.0,0.11089865863323212
cf,nopre,type2,p3,l1,nopc,b/c,276500,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3060.0,CIB,583,EXP,to_inst,84.29878049,south,direct,59.0,0.27710843086242676
cf,nopre,type1,p1,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6960.0,EXP,713,EXP,to_inst,74.44134078,North,direct,44.0,0.05779334530234337
cf,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6660.0,CIB,714,EXP,not_inst,91.20111732,central,direct,41.0,0.41252896189689636
cf,nopre,type1,p1,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4080.0,CIB,735,EXP,not_inst,94.72477064,North,direct,40.0,0.04065827652812004
cf,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4200.0,CIB,691,CIB,to_inst,69.29530201,North,direct,21.0,0.059588298201560974
cf,nopre,type1,p4,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,7740.0,CRIF,754,CIB,not_inst,65.85545723,North,direct,30.0,0.03435804694890976
cf,nopre,type2,p1,l1,nopc,b/c,236500,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2820.0,CRIF,604,CIB,not_inst,95.36290323,central,direct,48.0,0.11089865863323212
cf,pre,type1,p4,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8280.0,EXP,539,EXP,not_inst,80.01792115,south,direct,39.0,0.03455149382352829
cf,nopre,type2,p1,l1,nopc,b/c,266500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4740.0,CRIF,524,EXP,to_inst,95.86330935,south,direct,37.0,0.19203747808933258
cf,nopre,type2,p1,l1,nopc,b/c,156500,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,4860.0,EXP,791,EXP,to_inst,93.1547619,south,direct,21.0,0.24460431933403015
cf,nopre,type1,p3,l1,nopc,nob/c,406500,180.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,13620.0,CIB,826,EXP,to_inst,44.76872247,south,direct,30.0,0.055727552622556686
cf,nopre,type1,p3,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,9360.0,EXP,688,CIB,not_inst,54.10189983,south,direct,47.0,0.059588298201560974
ncf,pre,type1,p4,l1,nopc,nob/c,146500,240.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3300.0,EXP,553,CIB,to_inst,67.20183486,south,direct,37.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,neg_amm,not_int,not_lpsm,768000.0,sb,pr,home,1U,5940.0,EXP,659,CIB,to_inst,63.34635417,North,direct,44.0,0.19203747808933258
cf,pre,type1,p1,l1,nopc,nob/c,86500,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,2220.0,CIB,653,CIB,to_inst,88.26530612,North,direct,35.0,0.10144927352666855
cf,,type1,p4,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,158000.0,sb,ir,home,1U,7200.0,EXP,632,CIB,not_inst,73.73417722,North,direct,37.0,0.10782501846551895
cf,pre,type1,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2460.0,CIB,548,CIB,to_inst,69.58955224,south,direct,28.0,0.14369073510169983
cf,nopre,type2,p4,l1,nopc,b/c,126500,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,2U,660.0,CIB,669,CIB,not_inst,75.29761905,North,direct,47.0,0.7596899271011353
cf,nopre,type1,p3,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6660.0,CRIF,700,EXP,to_inst,59.53815261,North,direct,40.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,176500,156.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5580.0,CIB,640,CIB,to_inst,68.41085271,North,direct,37.0,0.059588298201560974
cf,pre,type1,p3,l1,nopc,nob/c,206500,180.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4320.0,EXP,808,EXP,to_inst,77.05223881,south,direct,39.0,0.10782501846551895
cf,pre,type3,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2220.0,CRIF,863,CIB,to_inst,95.36290323,North,direct,56.0,0.19203747808933258
