ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
92150,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.625,0.6584,4670.34,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,2160.0,CIB,680,CIB,65-74,to_inst,75.17361111,south,direct,0,44.0
61540,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,276500,3.875,0.1382,0.0,180.0,neg_amm,not_int,not_lpsm,808000.0,sb,pr,home,1U,9600.0,EXP,786,EXP,55-64,not_inst,34.22029703,North,direct,0,30.0
149669,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,476500,4.5,0.8869,8985.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,16260.0,CRIF,765,CIB,65-74,to_inst,79.68227425,south,direct,0,42.0
49472,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,4.375,1.0984,3229.77,180.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4620.0,CRIF,747,EXP,45-54,to_inst,69.58955224,south,direct,0,60.0
129811,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,706500,3.5,-0.0994,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,12000.0,CRIF,526,EXP,25-34,not_inst,99.78813559,south,direct,0,49.0
128901,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,176500,3.75,0.1486,4888.56,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3840.0,CIB,680,EXP,>74,to_inst,41.23831776,North,direct,0,22.0
104891,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,586500,4.375,-0.173,0.0,360.0,,not_int,not_lpsm,888000.0,sb,pr,home,1U,6660.0,CIB,611,CIB,35-44,not_inst,66.0472973,south,direct,0,49.0
96200,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,496500,3.99,-0.0054,0.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,10920.0,CIB,637,EXP,35-44,not_inst,77.82131661,south,direct,0,22.0
39983,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,166500,3.625,1.2785,4456.0,180.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,4800.0,CIB,588,EXP,55-64,to_inst,99.10714286,south,direct,0,31.0
124797,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,266500,4.125,0.4942,0.0,180.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6780.0,CRIF,708,EXP,55-64,to_inst,43.83223684,south,direct,0,49.0
25333,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,406500,,,,240.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,3780.0,CIB,742,CIB,45-54,not_inst,59.95575221,North,direct,1,52.0
76992,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,626500,4.875,0.5233,,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,10140.0,CRIF,500,CIB,45-54,to_inst,68.99779736,North,direct,0,34.0
141021,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,596500,4.375,0.2791,0.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,7440.0,CRIF,528,EXP,55-64,not_inst,80.82655827,North,direct,0,46.0
86122,2019,ncf,Joint,pre,type1,p1,l1,nopc,nob/c,1106500,3.125,-0.3997,795.0,360.0,not_neg,not_int,not_lpsm,1388000.0,sb,pr,home,1U,18900.0,CIB,874,EXP,45-54,to_inst,79.71902017,North,direct,0,38.0
141501,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,146500,4.875,1.3665,4161.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,1680.0,EXP,617,EXP,65-74,to_inst,64.25438596,North,direct,0,43.0
108898,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,476500,4.99,0.4469,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,8220.0,CIB,533,EXP,45-54,to_inst,73.53395062,North,direct,0,48.0
159346,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.99,0.6057,,300.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,9420.0,CIB,575,CIB,55-64,to_inst,67.85714286,North,direct,0,30.0
115866,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,416500,4.25,-0.248,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,7560.0,EXP,619,CIB,55-64,not_inst,68.50328947,North,direct,0,31.0
172155,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,,,,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,2100.0,CIB,660,CIB,65-74,to_inst,67.28723404,North,direct,1,43.0
45794,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,166500,4.25,-0.0232,1532.03,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,1740.0,CRIF,551,CIB,65-74,to_inst,76.37614679,North,direct,0,45.0
90135,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,5.375,0.908,,360.0,not_neg,not_int,not_lpsm,958000.0,sb,ir,home,1U,9360.0,CRIF,664,CIB,55-64,not_inst,27.81837161,south,direct,0,44.0
135065,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,216500,3.99,1.3325,0.0,360.0,not_neg,int_only,not_lpsm,218000.0,sb,pr,home,1U,5220.0,CIB,712,CIB,45-54,to_inst,99.31192661,North,direct,0,42.0
153691,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,626500,4.125,0.3603,2028.75,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,18540.0,CIB,611,EXP,55-64,to_inst,69.76614699,North,direct,0,26.0
158007,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,386500,3.625,0.3266,204.8,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3780.0,CRIF,633,CIB,25-34,not_inst,97.11055276,North,direct,0,44.0
36638,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,4.75,0.3053,1000.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,ir,home,2U,14400.0,CRIF,858,EXP,55-64,not_inst,64.12133891,south,direct,0,48.0
67100,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,406500,3.5,0.0198,535.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,11460.0,EXP,524,EXP,65-74,not_inst,40.73146293,North,direct,0,31.0
172449,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,496500,3.5,-0.136,0.0,360.0,not_neg,int_only,not_lpsm,858000.0,sb,pr,home,1U,5280.0,EXP,570,CIB,65-74,not_inst,57.86713287,south,direct,0,38.0
105983,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.625,0.6789,5392.6,240.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,12000.0,EXP,647,CIB,45-54,to_inst,77.05223881,North,direct,0,19.0
119788,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,116500,5.25,1.9151,1116.01,360.0,neg_amm,not_int,not_lpsm,118000.0,sb,pr,home,1U,3000.0,CIB,699,EXP,25-34,to_inst,98.72881356,south,direct,0,47.0
42324,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,66500,3.375,1.5535,2150.29,180.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,2940.0,CRIF,889,CIB,55-64,to_inst,75.56818182,North,direct,0,42.0
165935,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,3.625,-0.0054,0.0,360.0,not_neg,int_only,not_lpsm,558000.0,sb,pr,home,1U,10800.0,EXP,738,EXP,55-64,not_inst,69.26523297,south,direct,0,37.0
89451,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,3.5,0.0597,10608.13,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,2820.0,EXP,578,CIB,55-64,to_inst,43.07387863,North,direct,0,49.0
26569,2019,,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,246500,4.99,0.8891,0.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4320.0,CRIF,647,CIB,55-64,to_inst,75.15243902,south,direct,0,37.0
44583,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,576500,,,,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,10320.0,EXP,854,CIB,45-54,not_inst,80.29247911,North,direct,1,5.0
96632,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,4.75,0.4314,4894.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5400.0,CRIF,853,CIB,55-64,to_inst,80.50239234,North,direct,0,48.0
78027,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,476500,4.375,0.5573,4727.5,240.0,neg_amm,not_int,not_lpsm,858000.0,sb,pr,home,1U,10680.0,EXP,518,CIB,55-64,to_inst,55.53613054,south,direct,0,22.0
33170,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,466500,,,,324.0,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,13200.0,EXP,826,EXP,45-54,to_inst,80.70934256,North,direct,1,34.0
52660,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,206500,4.25,0.207,2170.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4620.0,CIB,866,EXP,65-74,not_inst,42.31557377,south,direct,0,57.0
41831,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,466500,3.75,0.3799,0.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,5220.0,CIB,832,EXP,35-44,not_inst,93.6746988,North,direct,0,43.0
63063,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,86500,3.75,0.9718,2096.21,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2940.0,CIB,857,CIB,45-54,to_inst,58.44594595,south,direct,0,38.0
113504,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,4.5,0.642,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,9180.0,CIB,775,CIB,55-64,not_inst,87.89370079,south,direct,0,25.0
167448,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,656500,4.375,0.4574,3670.26,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,13080.0,EXP,519,EXP,25-34,not_inst,90.17857143,North,direct,0,37.0
111055,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.5,-0.1117,5653.0,360.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1U,11760.0,CRIF,571,EXP,35-44,to_inst,44.49573864,south,direct,0,35.0
139437,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,276500,3.75,0.0147,1150.0,180.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,10500.0,CIB,794,EXP,35-44,to_inst,51.39405204,south,direct,0,5.0
170401,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.571,6552.64,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,2340.0,EXP,661,EXP,65-74,to_inst,67.01183432,south,direct,0,42.0
92853,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,158000.0,sb,ir,home,1U,0.0,EXP,741,CIB,45-54,to_inst,54.74683544,North,direct,1,7.0
137590,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,5.5,1.3017,6662.5,360.0,not_neg,not_int,not_lpsm,338000.0,sb,ir,home,1U,5820.0,EXP,787,EXP,>74,to_inst,64.05325444,central,direct,0,44.0
85218,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,246500,,,,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,2880.0,CIB,712,CIB,45-54,to_inst,70.83333333,North,direct,1,42.0
119967,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,326500,3.875,0.1359,791.24,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,12660.0,CRIF,602,EXP,35-44,not_inst,58.5125448,North,direct,0,20.0
92982,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,186500,5.25,1.2546,923.19,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,3660.0,CIB,710,EXP,<25,not_inst,99.20212766,North,direct,0,32.0
144290,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,10380.0,EXP,666,EXP,45-54,to_inst,92.14015152,south,direct,1,44.0
115895,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,406500,3.875,0.1642,2438.0,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,7080.0,CRIF,768,CIB,45-54,not_inst,54.34491979,south,direct,0,31.0
31563,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.5,-0.197,6595.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,8340.0,CRIF,814,EXP,35-44,not_inst,70.83333333,south,direct,0,38.0
144623,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,266500,4.625,0.6174,3200.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4260.0,CRIF,532,CIB,25-34,to_inst,81.25,North,direct,0,23.0
98094,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,,,,360.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,4380.0,CRIF,577,CIB,65-74,to_inst,65.625,North,direct,1,24.0
163720,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,146500,3.5,0.6835,4585.16,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2820.0,CIB,814,CIB,65-74,to_inst,77.92553191,south,direct,0,34.0
36318,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,286500,4.5,0.5844,5036.78,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,7020.0,EXP,529,EXP,25-34,to_inst,73.84020619,south,direct,0,45.0
117981,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,3.75,0.3603,12935.65,324.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,6480.0,CIB,848,EXP,>74,to_inst,58.10185185,south,direct,0,42.0
131284,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,156500,4.125,0.5496,4554.03,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2400.0,CIB,516,EXP,55-64,to_inst,83.24468085,south,direct,0,44.0
135678,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,3.625,0.4172,5638.85,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3660.0,EXP,712,CIB,35-44,not_inst,92.08542714,central,direct,0,49.0
59836,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,256500,4.5,0.6948,1812.5,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3600.0,EXP,680,EXP,55-64,to_inst,99.41860465,North,direct,0,44.0
99147,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,146500,,,,360.0,neg_amm,not_int,not_lpsm,148000.0,sb,pr,home,1U,1620.0,EXP,569,CIB,65-74,to_inst,98.98648649,south,direct,1,52.0
50956,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,176500,3.5,-0.3431,2769.8,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1500.0,CRIF,726,CIB,55-64,to_inst,84.85576923,North,direct,0,49.0
72916,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,4.5,0.4332,239.56,360.0,not_neg,not_int,not_lpsm,558000.0,sb,ir,home,1U,14940.0,CIB,770,EXP,45-54,not_inst,69.26523297,North,direct,0,40.0
120042,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,3.99,0.6607,950.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3120.0,CIB,629,EXP,25-34,to_inst,90.39634146,south,direct,0,49.0
82327,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.375,-0.2052,3377.54,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6540.0,EXP,862,CIB,35-44,not_inst,68.95491803,North,direct,0,36.0
97751,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,306500,4.5,0.4112,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,15900.0,CIB,706,CIB,25-34,to_inst,78.99484536,North,direct,0,19.0
168209,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,3.75,0.0521,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,4980.0,EXP,809,CIB,45-54,not_inst,53.93982808,North,direct,0,44.0
100751,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,296500,4.99,0.7414,3987.5,360.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,4380.0,CRIF,525,CIB,45-54,to_inst,99.4966443,central,direct,0,52.0
149373,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,2.7,-0.2929,2178.25,360.0,not_neg,int_only,not_lpsm,988000.0,sb,ir,home,1U,19260.0,CIB,710,CIB,55-64,to_inst,24.94939271,North,direct,0,43.0
25189,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,3.875,0.9983,,240.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5880.0,CIB,545,CIB,45-54,to_inst,47.71341463,south,direct,0,23.0
166291,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,116500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,1500.0,CRIF,793,CIB,55-64,to_inst,43.47014925,south,direct,1,41.0
124380,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,296500,4.75,0.5814,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,7140.0,CIB,635,CIB,35-44,not_inst,93.23899371,North,direct,0,27.0
58498,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.4831,4275.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5220.0,CIB,613,CIB,25-34,to_inst,81.47482014,North,direct,0,38.0
144202,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,3.75,0.302,995.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,8640.0,CIB,686,EXP,35-44,not_inst,93.99441341,North,direct,0,36.0
72383,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,486500,3.875,0.4763,1919.26,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,4620.0,CRIF,829,EXP,25-34,not_inst,90.42750929,North,direct,0,47.0
146266,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,3.875,0.8694,4000.75,240.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4440.0,CIB,573,CIB,55-64,to_inst,73.14814815,North,direct,0,34.0
129690,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,4.75,0.3545,3835.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,5820.0,CRIF,689,EXP,45-54,to_inst,72.99331104,south,direct,0,38.0
29956,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,4.875,1.3325,3087.5,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3120.0,EXP,831,CIB,65-74,to_inst,67.40506329,south,direct,0,34.0
152997,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,4.125,0.3415,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7500.0,CRIF,843,EXP,45-54,not_inst,50.49212598,North,direct,0,14.0
104872,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,266500,4.99,0.4281,837.25,324.0,neg_amm,not_int,not_lpsm,528000.0,sb,pr,home,1U,11700.0,CRIF,898,CIB,55-64,to_inst,50.47348485,North,direct,0,49.0
124339,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,116500,3.875,1.2948,,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2520.0,CRIF,751,CIB,65-74,to_inst,41.90647482,south,direct,0,45.0
123302,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.99,0.4984,5152.81,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5340.0,EXP,501,EXP,45-54,to_inst,76.98863636,south,direct,0,45.0
83724,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,156500,3.99,1.3039,2463.93,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2700.0,CRIF,653,CIB,<25,to_inst,99.05063291,south,direct,0,51.0
162320,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,5.5,1.2003,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5280.0,CRIF,804,EXP,65-74,to_inst,86.72680412,North,direct,0,43.0
167394,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,316500,2.875,-0.7487,2992.89,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4200.0,EXP,661,EXP,65-74,not_inst,55.72183099,central,direct,0,32.0
134588,2019,cf,Female,nopre,type1,p2,l1,opc,nob/c,106500,6.24,1.042,,360.0,neg_amm,int_only,not_lpsm,1028000.0,sb,pr,home,1U,2280.0,CRIF,820,CIB,65-74,to_inst,10.35992218,North,direct,0,36.0
46601,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,3.875,-0.2767,5931.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,6720.0,CRIF,855,EXP,35-44,not_inst,86.7005814,North,direct,0,30.0
89733,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,3.99,0.7119,10310.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4320.0,CIB,579,EXP,65-74,to_inst,75.12254902,south,direct,0,42.0
160034,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,3.875,0.366,6536.0,300.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,6540.0,CIB,678,CIB,45-54,to_inst,70.17716535,south,direct,0,42.0
146654,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,4.125,1.3294,2762.0,180.0,not_neg,int_only,not_lpsm,168000.0,sb,pr,home,1U,4620.0,CIB,575,CIB,45-54,to_inst,81.25,south,direct,0,38.0
57293,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,86500,4.25,0.8606,918.78,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1980.0,CIB,647,CIB,25-34,to_inst,73.30508475,North,direct,0,42.0
72560,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,3.99,0.5098,9200.3,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6300.0,EXP,833,EXP,45-54,to_inst,71.56690141,south,direct,0,45.0
164965,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,606500,4.625,0.5661,3645.11,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,8100.0,CRIF,898,EXP,45-54,not_inst,81.0828877,North,direct,0,49.0
125644,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,306500,4.25,-0.0032,4500.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,3600.0,EXP,876,CIB,55-64,not_inst,65.49145299,North,direct,0,48.0
156569,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,2940.0,CRIF,580,EXP,25-34,to_inst,83.80503145,south,direct,1,58.0
87408,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,516500,3.625,0.0383,9541.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,8880.0,CRIF,671,EXP,35-44,not_inst,80.95611285,North,direct,0,27.0
118194,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,316500,4.25,0.8016,624.2,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7080.0,CIB,732,EXP,35-44,not_inst,96.49390244,North,direct,0,41.0
138828,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,206500,4.75,0.539,0.0,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,3240.0,EXP,579,CIB,65-74,not_inst,94.72477064,North,direct,0,45.0
31075,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4860.0,CRIF,506,CIB,65-74,to_inst,90.13761468,North,direct,1,34.0
137636,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,536500,3.625,-0.0236,5724.04,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7560.0,CIB,554,CIB,35-44,not_inst,85.42993631,North,direct,0,36.0
71337,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,586500,4.75,0.5861,19297.41,360.0,neg_amm,not_int,not_lpsm,968000.0,sb,pr,home,1U,6360.0,CIB,813,EXP,55-64,to_inst,60.58884298,central,direct,0,43.0
75171,2019,ncf,Male,nopre,type2,p1,l1,nopc,b/c,226500,4.125,0.9786,3275.87,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4140.0,CRIF,649,CIB,35-44,to_inst,99.34210526,central,direct,0,52.0
92216,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,4.25,0.5449,0.0,360.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,12120.0,EXP,753,CIB,25-34,not_inst,62.20034247,North,direct,0,40.0
122237,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,3.45,-0.0919,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6060.0,CIB,744,CIB,25-34,to_inst,72.3540146,south,direct,0,32.0
52634,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,3.625,0.0366,476.94,360.0,not_neg,int_only,not_lpsm,618000.0,sb,pr,home,1U,17700.0,EXP,790,EXP,55-64,not_inst,75.48543689,North,direct,0,28.0
150134,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,316500,,,,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,9720.0,CRIF,618,EXP,55-64,to_inst,86.00543478,south,direct,1,37.0
78206,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,106500,4.99,1.1603,2462.5,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2760.0,CIB,821,EXP,65-74,to_inst,42.94354839,North,direct,0,37.0
